classification_id,subject_data,annotations,subject_ids
501908619,"{""90801032"": {""retired"": {""id"": 118049507, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:16:37.634Z"", ""updated_at"": ""2023-07-20T08:16:56.833Z"", ""retired_at"": ""2023-07-20T08:16:56.824Z"", ""subject_id"": 90801032, ""retirement_reason"": ""classification_count""}, ""png"": ""794910-57.png"", ""log_png"": ""log-794910-57.png"", ""Image Number"": ""794910-57""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 268.7240905761719, ""y"": 106.43358612060547}, {""x"": 253.84375, ""y"": 113.8737564086914}, {""x"": 256.5009460449219, ""y"": 135.662841796875}, {""x"": 274.5699462890625, ""y"": 137.2571563720703}, {""x"": 287.32452392578125, ""y"": 128.7541046142578}, {""x"": 302.2048645019531, ""y"": 119.71961212158203}, {""x"": 330.9026794433594, ""y"": 105.90214538574219}, {""x"": 335.1542053222656, ""y"": 94.21044158935547}, {""x"": 328.77691650390625, ""y"": 75.07856750488281}, {""x"": 302.2048645019531, ""y"": 75.07856750488281}, {""x"": 287.85595703125, ""y"": 80.39297485351562}, {""x"": 277.75860595703125, ""y"": 95.27332305908203}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 277.072265625, ""y"": -0.3325955867767334}, {""x"": 284.6037292480469, ""y"": -0.3325955867767334}, {""x"": 280.21038818359375, ""y"": 3.7469418048858643}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90801032
501908731,"{""90800858"": {""retired"": {""id"": 118049999, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:35:35.703Z"", ""updated_at"": ""2023-07-20T08:10:19.588Z"", ""retired_at"": ""2023-07-20T08:10:19.577Z"", ""subject_id"": 90800858, ""retirement_reason"": ""classification_count""}, ""png"": ""794689-8.png"", ""log_png"": ""log-794689-8.png"", ""Image Number"": ""794689-8""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 352.00830078125, ""y"": 15.215132713317871}, {""x"": 356.19244384765625, ""y"": 14.866454124450684}, {""x"": 355.84375, ""y"": 20.793987274169922}, {""x"": 352.00830078125, ""y"": 21.14266586303711}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 81.2248306274414, ""y"": 94.3864974975586}, {""x"": 77.04068756103516, ""y"": 104.14949798583984}, {""x"": 78.4354019165039, ""y"": 107.98495483398438}, {""x"": 81.92218780517578, ""y"": 107.28759765625}, {""x"": 82.27086639404297, ""y"": 100.31403350830078}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800858
501908860,"{""90800680"": {""retired"": null, ""png"": ""794661-15.png"", ""log_png"": ""log-794661-15.png"", ""Image Number"": ""794661-15""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 213.2555389404297, ""y"": 81.20433044433594}, {""x"": 218.03851318359375, ""y"": 95.02179718017578}, {""x"": 221.22715759277344, ""y"": 106.18205261230469}, {""x"": 217.50706481933594, ""y"": 118.93663787841797}, {""x"": 218.03851318359375, ""y"": 134.87986755371094}, {""x"": 230.7930908203125, ""y"": 147.10301208496094}, {""x"": 228.13587951660156, ""y"": 134.87985229492188}, {""x"": 227.072998046875, ""y"": 125.31392669677734}, {""x"": 235.57606506347656, ""y"": 120.53096008300781}, {""x"": 233.9817352294922, ""y"": 107.24493408203125}, {""x"": 228.13587951660156, ""y"": 98.74188232421875}, {""x"": 219.63282775878906, ""y"": 82.79865264892578}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800680
501909631,"{""90800827"": {""retired"": null, ""png"": ""794673-38.png"", ""log_png"": ""log-794673-38.png"", ""Image Number"": ""794673-38""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 435.4223937988281, ""y"": 34.76032638549805}, {""x"": 441.0184631347656, ""y"": 46.38294219970703}, {""x"": 439.7270812988281, ""y"": 57.57509231567383}, {""x"": 428.534912109375, ""y"": 61.018829345703125}, {""x"": 418.6341857910156, ""y"": 65.75396728515625}, {""x"": 412.6076354980469, ""y"": 56.28369140625}, {""x"": 408.7334289550781, ""y"": 49.826683044433594}, {""x"": 408.7334289550781, ""y"": 41.21733474731445}, {""x"": 420.3560485839844, ""y"": 36.051727294921875}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 317.19097900390625, ""y"": 172.11807250976562}, {""x"": 313.3167724609375, ""y"": 182.01882934570312}, {""x"": 299.54180908203125, ""y"": 188.0453643798828}, {""x"": 284.4754638671875, ""y"": 185.03208923339844}, {""x"": 281.0317077636719, ""y"": 176.8532257080078}, {""x"": 278.44891357421875, ""y"": 167.8134002685547}, {""x"": 282.7535705566406, ""y"": 161.786865234375}, {""x"": 290.501953125, ""y"": 172.54855346679688}, {""x"": 303.416015625, ""y"": 174.7008819580078}, {""x"": 310.3034973144531, ""y"": 169.5352783203125}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800827
501909807,"{""90800729"": {""retired"": null, ""png"": ""794663-2.png"", ""log_png"": ""log-794663-2.png"", ""Image Number"": ""794663-2""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""3""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 310.88165283203125, ""y"": 167.85342407226562}, {""x"": 310.88165283203125, ""y"": 156.8525848388672}, {""x"": 318.05609130859375, ""y"": 153.5045166015625}, {""x"": 331.9267272949219, ""y"": 154.9394073486328}, {""x"": 340.0577697753906, ""y"": 161.6355438232422}, {""x"": 342.4492492675781, ""y"": 169.28831481933594}, {""x"": 338.1445617675781, ""y"": 182.6806182861328}, {""x"": 328.5786437988281, ""y"": 188.42018127441406}, {""x"": 313.7514343261719, ""y"": 188.8984832763672}, {""x"": 304.18548583984375, ""y"": 182.6806182861328}, {""x"": 305.6203918457031, ""y"": 173.1147003173828}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 255.9250946044922, ""y"": 16.11469078063965}, {""x"": 265.49102783203125, ""y"": 16.592988967895508}, {""x"": 276.97015380859375, ""y"": 21.375957489013672}, {""x"": 289.8841552734375, ""y"": 27.115520477294922}, {""x"": 298.0152282714844, ""y"": 27.59381866455078}, {""x"": 295.14544677734375, ""y"": 20.897661209106445}, {""x"": 289.4058837890625, ""y"": 17.071285247802734}, {""x"": 295.62371826171875, ""y"": 14.679800987243652}, {""x"": 287.49267578125, ""y"": 8.940237045288086}, {""x"": 275.5352478027344, ""y"": 8.46194076538086}, {""x"": 267.4042053222656, ""y"": 4.635564804077148}, {""x"": 261.18634033203125, ""y"": 5.592158794403076}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 180.75, ""y"": 110.96665954589844}, {""x"": 203.75, ""y"": 121.96665954589844}, {""x"": 231.75, ""y"": 119.96665954589844}, {""x"": 245.75, ""y"": 115.96665954589844}, {""x"": 242.75, ""y"": 95.96665954589844}, {""x"": 210.75, ""y"": 79.96665954589844}, {""x"": 172.75, ""y"": 80.96665954589844}, {""x"": 168.75, ""y"": 99.96665954589844}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800729
501909892,"{""90800934"": {""retired"": null, ""png"": ""794710-22.png"", ""log_png"": ""log-794710-22.png"", ""Image Number"": ""794710-22""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 219.46856689453125, ""y"": 155.30332946777344}, {""x"": 225.4951171875, ""y"": 154.8728485107422}, {""x"": 227.21697998046875, ""y"": 161.7603302001953}, {""x"": 227.21697998046875, ""y"": 171.66107177734375}, {""x"": 225.4951171875, ""y"": 182.42276000976562}, {""x"": 219.89903259277344, ""y"": 184.14462280273438}, {""x"": 219.89903259277344, ""y"": 177.6876220703125}, {""x"": 221.62091064453125, ""y"": 167.786865234375}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800934
501910026,"{""90800796"": {""retired"": null, ""png"": ""794673-7.png"", ""log_png"": ""log-794673-7.png"", ""Image Number"": ""794673-7""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 76.31407928466797, ""y"": 1.5028579235076904}, {""x"": 70.0962142944336, ""y"": 4.850936412811279}, {""x"": 73.44429016113281, ""y"": 23.026220321655273}, {""x"": 73.92259216308594, ""y"": 34.983642578125}, {""x"": 74.87918090820312, ""y"": 52.68062973022461}, {""x"": 74.40088653564453, ""y"": 69.4210205078125}, {""x"": 75.35748291015625, ""y"": 78.5086669921875}, {""x"": 85.40171813964844, ""y"": 76.11717987060547}, {""x"": 83.0102310180664, ""y"": 68.46443176269531}, {""x"": 86.83660888671875, ""y"": 50.76744079589844}, {""x"": 95.92424774169922, ""y"": 50.289146423339844}, {""x"": 104.5335922241211, ""y"": 47.41936492919922}, {""x"": 105.9684829711914, ""y"": 38.331722259521484}, {""x"": 104.0552978515625, ""y"": 18.721548080444336}, {""x"": 93.0544662475586, ""y"": 13.460281372070312}, {""x"": 86.83660888671875, ""y"": 6.764124393463135}, {""x"": 87.31490325927734, ""y"": 0.546264111995697}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 405.5302734375, ""y"": 97.50700378417969}, {""x"": 397.3992004394531, ""y"": 98.4636001586914}, {""x"": 391.65966796875, ""y"": 93.68063354492188}, {""x"": 395.48602294921875, ""y"": 86.98448181152344}, {""x"": 402.6604919433594, ""y"": 84.11470031738281}, {""x"": 410.7915344238281, ""y"": 85.5495834350586}, {""x"": 410.313232421875, ""y"": 94.15892791748047}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800796
501910081,"{""90800963"": {""retired"": {""id"": 118049580, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:20:18.053Z"", ""updated_at"": ""2023-08-01T08:51:36.467Z"", ""retired_at"": ""2023-08-01T08:51:36.452Z"", ""subject_id"": 90800963, ""retirement_reason"": ""classification_count""}, ""png"": ""794710-50.png"", ""log_png"": ""log-794710-50.png"", ""Image Number"": ""794710-50""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""3""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 127.83233642578125, ""y"": 66.63701629638672}, {""x"": 128.77377319335938, ""y"": 70.08893585205078}, {""x"": 132.5395050048828, ""y"": 70.40274810791016}, {""x"": 132.22569274902344, ""y"": 65.06796264648438}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 463.0083312988281, ""y"": 113.66129302978516}, {""x"": 459.3022766113281, ""y"": 113.66129302978516}, {""x"": 459.3022766113281, ""y"": 119.2203598022461}, {""x"": 454.48443603515625, ""y"": 119.0350570678711}, {""x"": 451.14898681640625, ""y"": 113.10539245605469}, {""x"": 455.78155517578125, ""y"": 111.99357604980469}, {""x"": 455.78155517578125, ""y"": 109.02874755859375}, {""x"": 451.89019775390625, ""y"": 105.69330596923828}, {""x"": 452.07550048828125, ""y"": 99.94894409179688}, {""x"": 454.85504150390625, ""y"": 100.87545776367188}, {""x"": 455.96685791015625, ""y"": 104.76679992675781}, {""x"": 455.59625244140625, ""y"": 107.17572784423828}, {""x"": 459.1169738769531, ""y"": 105.69330596923828}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 430.8446350097656, ""y"": 152.72125244140625}, {""x"": 439.20068359375, ""y"": 147.34950256347656}, {""x"": 449.6457824707031, ""y"": 147.9463653564453}, {""x"": 438.60382080078125, ""y"": 139.59030151367188}, {""x"": 435.6195068359375, ""y"": 135.41226196289062}, {""x"": 429.0540466308594, ""y"": 147.64793395996094}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800963
501910124,"{""90800898"": {""retired"": {""id"": 118049517, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:17:17.076Z"", ""updated_at"": ""2023-07-21T15:39:07.555Z"", ""retired_at"": ""2023-07-21T15:39:07.548Z"", ""subject_id"": 90800898, ""retirement_reason"": ""classification_count""}, ""png"": ""794689-47.png"", ""log_png"": ""log-794689-47.png"", ""Image Number"": ""794689-47""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 222.6761474609375, ""y"": 173.37632751464844}, {""x"": 229.26229858398438, ""y"": 176.8631134033203}, {""x"": 232.74908447265625, ""y"": 173.37632751464844}, {""x"": 232.74908447265625, ""y"": 164.85308837890625}, {""x"": 226.55035400390625, ""y"": 166.01535034179688}, {""x"": 222.6761474609375, ""y"": 168.33985900878906}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 344.4811096191406, ""y"": 63.23047637939453}, {""x"": 340.99432373046875, ""y"": 58.194007873535156}, {""x"": 346.0307922363281, ""y"": 57.419166564941406}, {""x"": 347.5804748535156, ""y"": 60.51852798461914}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800898
501910185,"{""90800894"": {""retired"": {""id"": 118049773, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:28:04.741Z"", ""updated_at"": ""2023-07-19T09:18:11.163Z"", ""retired_at"": ""2023-07-19T09:18:11.155Z"", ""subject_id"": 90800894, ""retirement_reason"": ""classification_count""}, ""png"": ""794689-43.png"", ""log_png"": ""log-794689-43.png"", ""Image Number"": ""794689-43""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""3""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 172.70172119140625, ""y"": 179.95526123046875}, {""x"": 175.6665496826172, ""y"": 179.76995849609375}, {""x"": 176.4077606201172, ""y"": 184.4025115966797}, {""x"": 172.51641845703125, ""y"": 183.4759979248047}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 471.89019775390625, ""y"": 146.18203735351562}, {""x"": 474.85504150390625, ""y"": 146.92323303222656}, {""x"": 476.7080383300781, ""y"": 136.36102294921875}, {""x"": 473.92852783203125, ""y"": 134.87860107421875}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 370.6804504394531, ""y"": 183.28466796875}, {""x"": 374.2952880859375, ""y"": 184.03256225585938}, {""x"": 375.79107666015625, ""y"": 181.04098510742188}, {""x"": 376.0403747558594, ""y"": 177.80010986328125}, {""x"": 373.0487976074219, ""y"": 177.55081176757812}, {""x"": 372.79949951171875, ""y"": 180.54238891601562}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800894
501910225,"{""90800766"": {""retired"": {""id"": 118049722, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:26:36.610Z"", ""updated_at"": ""2023-07-19T12:22:12.114Z"", ""retired_at"": ""2023-07-19T12:22:12.099Z"", ""subject_id"": 90800766, ""retirement_reason"": ""classification_count""}, ""png"": ""794663-39.png"", ""log_png"": ""log-794663-39.png"", ""Image Number"": ""794663-39""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 261.75, ""y"": 114.96665954589844}, {""x"": 287.75, ""y"": 121.96665954589844}, {""x"": 308.75, ""y"": 106.96665954589844}, {""x"": 300.75, ""y"": 80.96665954589844}, {""x"": 267.75, ""y"": 71.96665954589844}, {""x"": 244.75, ""y"": 84.96665954589844}, {""x"": 244.75, ""y"": 106.96665954589844}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 315.47186279296875, ""y"": 167.53619384765625}, {""x"": 315.4851379394531, ""y"": 155.53619384765625}, {""x"": 321.33282470703125, ""y"": 142.25807189941406}, {""x"": 329.75, ""y"": 134.96665954589844}, {""x"": 325.75, ""y"": 153.96665954589844}, {""x"": 332.75, ""y"": 165.96665954589844}, {""x"": 324.6109313964844, ""y"": 170.37059020996094}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800766
501910317,"{""90800717"": {""retired"": {""id"": 118050112, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:37:51.561Z"", ""updated_at"": ""2023-07-31T16:02:12.183Z"", ""retired_at"": ""2023-07-31T16:02:12.177Z"", ""subject_id"": 90800717, ""retirement_reason"": ""classification_count""}, ""png"": ""794661-51.png"", ""log_png"": ""log-794661-51.png"", ""Image Number"": ""794661-51""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""3""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 227.7999267578125, ""y"": 169.6724090576172}, {""x"": 253.6021270751953, ""y"": 170.71844482421875}, {""x"": 248.72064208984375, ""y"": 160.2581024169922}, {""x"": 233.3787841796875, ""y"": 161.65280151367188}, {""x"": 229.54331970214844, ""y"": 153.9818878173828}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 443.8724060058594, ""y"": 50.2776985168457}, {""x"": 450.8459777832031, ""y"": 54.46183776855469}, {""x"": 470.3719482421875, ""y"": 49.58034133911133}, {""x"": 474.55609130859375, ""y"": 40.51470184326172}, {""x"": 482.2270202636719, ""y"": 40.16602325439453}, {""x"": 476.6481628417969, ""y"": 26.56756591796875}, {""x"": 458.5168762207031, ""y"": 27.264921188354492}, {""x"": 453.6354064941406, ""y"": 34.23849105834961}, {""x"": 443.175048828125, ""y"": 35.63320541381836}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 447.010498046875, ""y"": 25.521530151367188}, {""x"": 458.168212890625, ""y"": 22.732101440429688}, {""x"": 467.58251953125, ""y"": 21.686067581176758}, {""x"": 464.7930908203125, ""y"": 11.923070907592773}, {""x"": 455.0301208496094, ""y"": 13.666462898254395}, {""x"": 448.75390625, ""y"": 8.784964561462402}, {""x"": 445.2671203613281, ""y"": 17.50192642211914}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800717
501910363,"{""90800730"": {""retired"": null, ""png"": ""794663-3.png"", ""log_png"": ""log-794663-3.png"", ""Image Number"": ""794663-3""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""3""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 188.75, ""y"": 116.96665954589844}, {""x"": 226.75, ""y"": 124.96665954589844}, {""x"": 252.75, ""y"": 111.96665954589844}, {""x"": 237.75, ""y"": 84.96665954589844}, {""x"": 207.75, ""y"": 80.96665954589844}, {""x"": 175.75, ""y"": 91.96665954589844}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 305.27313232421875, ""y"": 169.72320556640625}, {""x"": 313.4041748046875, ""y"": 155.37429809570312}, {""x"": 320.100341796875, ""y"": 151.0696258544922}, {""x"": 320.5786437988281, ""y"": 156.80918884277344}, {""x"": 322.0135192871094, ""y"": 162.5487518310547}, {""x"": 329.6662902832031, ""y"": 160.15725708007812}, {""x"": 337.7973327636719, ""y"": 158.24407958984375}, {""x"": 345.9283752441406, ""y"": 172.59298706054688}, {""x"": 341.6236877441406, ""y"": 182.15892028808594}, {""x"": 334.92755126953125, ""y"": 178.33255004882812}, {""x"": 334.4492492675781, ""y"": 183.11550903320312}, {""x"": 327.7530822753906, ""y"": 192.20315551757812}, {""x"": 315.3173828125, ""y"": 189.81167602539062}, {""x"": 305.2731018066406, ""y"": 184.07211303710938}, {""x"": 302.88165283203125, ""y"": 175.4627685546875}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 253.44677734375, ""y"": 18.766613006591797}, {""x"": 267.7956848144531, ""y"": 14.46194076538086}, {""x"": 277.8399353027344, ""y"": 19.244909286499023}, {""x"": 293.1454162597656, ""y"": 25.94106674194336}, {""x"": 299.36328125, ""y"": 24.506175994873047}, {""x"": 290.275634765625, ""y"": 15.418534278869629}, {""x"": 291.7105407714844, ""y"": 6.330892562866211}, {""x"": 280.709716796875, ""y"": 3.461110830307007}, {""x"": 264.9259033203125, ""y"": 6.330892562866211}, {""x"": 256.3165588378906, ""y"": 8.722376823425293}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800730
501910411,"{""90800674"": {""retired"": null, ""png"": ""794661-9.png"", ""log_png"": ""log-794661-9.png"", ""Image Number"": ""794661-9""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 221.4490509033203, ""y"": 89.11711120605469}, {""x"": 213.0807647705078, ""y"": 101.6695327758789}, {""x"": 209.2453155517578, ""y"": 111.78121185302734}, {""x"": 209.2453155517578, ""y"": 122.93891906738281}, {""x"": 209.9426727294922, ""y"": 133.74795532226562}, {""x"": 215.52151489257812, ""y"": 143.16226196289062}, {""x"": 220.05433654785156, ""y"": 147.34640502929688}, {""x"": 222.84376525878906, ""y"": 142.81358337402344}, {""x"": 222.84376525878906, ""y"": 133.74795532226562}, {""x"": 228.07394409179688, ""y"": 122.59024047851562}, {""x"": 232.6067657470703, ""y"": 119.10345458984375}, {""x"": 239.92901611328125, ""y"": 117.36006164550781}, {""x"": 236.44223022460938, ""y"": 110.3864974975586}, {""x"": 227.7252655029297, ""y"": 111.43253326416016}, {""x"": 226.67922973632812, ""y"": 102.0182113647461}, {""x"": 229.46865844726562, ""y"": 96.78804016113281}, {""x"": 228.07394409179688, ""y"": 90.16314697265625}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800674
501910530,"{""90800844"": {""retired"": {""id"": 118049615, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:22:41.675Z"", ""updated_at"": ""2023-07-21T08:45:57.824Z"", ""retired_at"": ""2023-07-21T08:45:57.813Z"", ""subject_id"": 90800844, ""retirement_reason"": ""classification_count""}, ""png"": ""794673-55.png"", ""log_png"": ""log-794673-55.png"", ""Image Number"": ""794673-55""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 37.805213928222656, ""y"": 127.6524887084961}, {""x"": 43.710113525390625, ""y"": 151.2720947265625}, {""x"": 39.11741256713867, ""y"": 166.36239624023438}, {""x"": 48.30281448364258, ""y"": 180.14048767089844}, {""x"": 65.36141204833984, ""y"": 180.7965850830078}, {""x"": 86.35661315917969, ""y"": 178.8282928466797}, {""x"": 99.4786148071289, ""y"": 171.61119079589844}, {""x"": 90.9493179321289, ""y"": 161.11358642578125}, {""x"": 100.79081726074219, ""y"": 157.8330841064453}, {""x"": 102.75911712646484, ""y"": 144.71109008789062}, {""x"": 103.41521453857422, ""y"": 132.9012908935547}, {""x"": 113.2567138671875, ""y"": 119.12318420410156}, {""x"": 124.41041564941406, ""y"": 110.59388732910156}, {""x"": 113.2567138671875, ""y"": 106.00118255615234}, {""x"": 100.13471984863281, ""y"": 113.2182846069336}, {""x"": 90.293212890625, ""y"": 96.15968322753906}, {""x"": 77.82731628417969, ""y"": 102.06458282470703}, {""x"": 63.39311599731445, ""y"": 108.6255874633789}, {""x"": 48.95891571044922, ""y"": 117.1548843383789}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 41.958946228027344, ""y"": 77.73318481445312}, {""x"": 34.08574676513672, ""y"": 73.79658508300781}, {""x"": 41.958946228027344, ""y"": 65.92337799072266}, {""x"": 50.48824691772461, ""y"": 68.54778289794922}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800844
